drillhole_id,longitude,latitude,year,start_date,locality,company,licence,altitude
NAL 01-078B,-44.840324,60.354378,2001,2001-06-27,Nalunaq,Crew Develoment Corporation,04/97,444.29
CF09-203,-28.307123,83.094213,2009,2009-01-01,Citronen Fjord - Beach Zone,Ironbark Zinc Limited,2007/02,10.17
DDH0711,-45.868919,60.868177,2007,2007-01-01,"Ilimausaq, Kringlerne",Rimbal Pty Ltd.,2006/04,25.0
KVA 152,-45.966184,60.985121,2008,2008-01-01,"Ilimausaq, Steenstrupsfjeld",Greenland Minerals and Energy Ltd.,2005/28,624.09
KVA M009,-45.996087,60.976252,2009,2009-01-01,"Ilimausaq, Kvanefjeld",Greenland Minerals and Energy Ltd.,2005/28,577.0
QAQ12-22,-52.170444,66.560302,2012,2012-01-01,White Mountain (Qaqortorssuaq),Hudson Resources Inc.,2002/06,410.62
SAR 11-63,-51.246471,66.451781,2011,2011-08-15,Sarfartoq - ST-19 east,Hudson Resources Inc.,2010/40,524.16
NAL B160,-44.836923,60.357752,2008,2008-02-19,Nalunaq,Crew Gold Corporation,2002/03,292.15
KVA M006,-45.991436,60.979357,2009,2009-01-01,"Ilimausaq, Kvanefjeld",Greenland Minerals and Energy Ltd.,2005/28,647.0
MQ-16-120,-51.606719,65.075698,2016,2016-08-17,P-030,North American Nickel Inc.,2011/54,237.79
KVA ST004A,-45.954456,60.9786,2011,2011-01-01,"Ilimausaq, Steenstrupsfjeld",Greenland Minerals and Energy Ltd.,2010/02,623.0
MQ-14-072,-51.484271,65.436304,2014,2014-08-29,Imiak Hill,North American Nickel Inc.,2011/54,540.7
STQ 05-09,-51.081492,64.412968,2005,2005-08-07,Storø - Qingaaq,NunaMinerals A/S,2002/07,507.0
SAR 12-06,-51.329868,66.523459,2012,2012-05-23,Sarfartoq - ST-1,Hudson Resources Inc.,2010/40,695.0
ISU 10-19,-49.753236,65.209604,2010,2010-06-16,Isua (Isukasia),London Mining Plc.,2009/16,1166.34
ISU 09-06,-49.754943,65.209294,2009,2009-07-21,Isua (Isukasia),London Mining Plc.,2009/16,1176.65
KRI D016,-45.842547,60.866576,2010,2010-01-01,"Ilimausaq, Kringlerne",Rimbal Pty Ltd.,2006/04,400.73
TIK 11-007,-49.780079,64.004631,2011,2011-07-07,Tikiusaaq,NunaMinerals A/S,2010/27,718.96
GLA 06-29,-50.980681,71.112141,2006,2006-06-01,Black Angel - Glacier Zone,Angus & Ross Plc.,2005/05,560.0
QAQ 14-23,-51.682211,65.373831,2014,2014-07-01,Qeqertaasaq,NunaMinerals A/S,2007/51,446.0
NAL B038,-44.841299,60.356544,2006,2006-01-01,Nalunaq,Crew Gold Corporation,2002/03,341.1
SAR 11-13b,-51.269096,66.544831,2011,2011-05-25,Sarfartoq - ST 31,Hudson Resources Inc.,2010/40,723.38
GLA 07-64,-50.980681,71.112141,2007,2007-06-01,Black Angel - Glacier Zone,Angus & Ross Plc.,2005/05,560.0
NAL B171,-44.842139,60.358198,2008,2008-04-24,Nalunaq,Crew Gold Corporation,2002/03,476.63
KVA 183,-45.993772,60.978128,2008,2008-01-01,"Ilimausaq, Kvanefjeld",Greenland Minerals and Energy Ltd.,2005/28,625.98
KVA 105,-46.000365,60.975421,2007,2007-01-01,"Ilimausaq, Kvanefjeld",Greenland Minerals and Energy Ltd.,2005/28,565.84
V-GRN-1A,-53.536585,70.442891,2007,2007-07-05,Nuussuaq Peninsular,Vismand Exploration Inc.,2003/09,130.0
NAL UG-101,-44.840712,60.356658,2005,2005-01-01,Nalunaq,Crew Gold Corporation,2002/03,313.01
ISN 04,-47.430894,60.964198,2006,2006-01-01,Isortoq North (Discovery Dike),MDA Investments Pty Ltd.,2004/11,60.0
NAL 05-108,-44.83275,60.357301,2005,2005-01-01,Nalunaq,Crew Gold Corporation,2002/03,286.0
MQ-15-098,-51.245072,65.733315,2015,2015-08-24,P-289,North American Nickel Inc.,2011/54,537.0
KVA 148,-45.989141,60.978645,2008,2008-01-01,"Ilimausaq, Kvanefjeld",Greenland Minerals and Energy Ltd.,2005/28,627.18
KVA 133,-45.997793,60.970367,2008,2008-01-01,"Ilimausaq, Kvanefjeld",Greenland Minerals and Energy Ltd.,2005/28,607.28
SAR 11-55,-51.320329,66.523074,2011,2011-08-07,Sarfartoq - ST-1 south,Hudson Resources Inc.,2010/40,676.19
NUN 16-06,-51.235173,71.093201,2016,2016-07-08,Nunngarut Prospect,Aurum Exploration Services,2010/45,816.41
SAR 09-05,-51.335397,66.524829,2009,2009-09-16,Sarfartoq - ST1,Hudson Resources Inc.,2002/06,650.0
NAL 450-09,-44.84567,60.356618,2004,2004-01-01,Nalunaq,Crew Gold Corporation,2002/03,465.58
KVA 161,-45.997524,60.973694,2008,2008-01-01,"Ilimausaq, Kvanefjeld",Greenland Minerals and Energy Ltd.,2005/28,609.19
HED 007,-68.789135,76.286972,2012,2012-01-01,Havik East,Red Rock Resources,2011/25,354.0
BAY-09-30,-45.06877,60.20861,2009,2009-07-15,BAY Area Delta,NunaMinerals A/S,2006/10,9.0
SAR 12-10,-51.311987,66.529076,2012,2012-05-30,Sarfartoq - ST-1 north,Hudson Resources Inc.,2010/40,672.0
NAL 05-133,-44.839197,60.351919,2005,2005-01-01,Nalunaq,Crew Gold Corporation,2002/03,335.0
KVA V001,-45.947961,60.949142,2008,2008-01-01,"Ilimausaq, Valley 1",Greenland Minerals and Energy Ltd.,2005/28,529.0
QAQ12-18,-52.165824,66.558514,2012,2012-01-01,White Mountain (Qaqortorssuaq),Hudson Resources Inc.,2002/06,402.22
MQ-16-126,-51.612713,65.077969,2016,2016-08-26,P-030,North American Nickel Inc.,2011/54,227.85
MQ-14-046,-51.761273,65.648332,2014,2014-07-13,Pingo P-161,North American Nickel Inc.,2011/54,500.0
ZK1401,-22.6805,71.5939,2012,2012-01-01,"Jameson Land, Wegener Halvø",Nordic Mining / Jiangxi Zhongrun Mining Co. Ltd joint venture,2007/03,93.69
ISU 11-04,-49.755845,65.203281,2011,2011-09-03,Isua (Isukasia),London Mining Plc.,2009/16,1149.0
KVA M020A,-45.991436,60.979366,2011,2011-01-01,"Ilimausaq, Kvanefjeld",Greenland Minerals and Energy Ltd.,2010/02,640.0
KRI D031,-45.835994,60.867353,2010,2010-01-01,"Ilimausaq, Kringlerne",Rimbal Pty Ltd.,2006/04,385.18
MQ-16-122,-51.522339,65.079604,2016,2016-08-19,P-032,North American Nickel Inc.,2011/54,278.73
NAL 05-132,-44.836505,60.352081,2005,2005-01-01,Nalunaq,Crew Gold Corporation,2002/03,320.0
NAL B157,-44.847245,60.359039,2008,2008-02-12,Nalunaq,Crew Gold Corporation,2002/03,630.0
CF11-293,-28.465225,83.10399,2011,2011-07-19,Citronen Fjord - Esrum Zone,Ironbark Zinc Limited,2007/02,206.27
GL-07-04,-50.319949,63.010884,2007,2007-07-19,Aappaluttoq,True north Gems,2006/01,235.0
KVA 116,-46.008683,60.969721,2007,2007-01-01,"Ilimausaq, Kvanefjeld",Greenland Minerals and Energy Ltd.,2005/28,557.98
ECP122,-45.868835,60.867369,2007,2007-01-01,"Ilimausaq, Kringlerne",Rimbal Pty Ltd.,2006/04,33.15
KP-05-13,-24.039576,72.228778,2005,2005-09-01,Malmbjerg,Knight Piésold Ltd.,2004/17,4.31
NAL B158,-44.846082,60.359407,2008,2008-02-16,Nalunaq,Crew Gold Corporation,2002/03,628.37
KVA 099,-45.99231,60.979027,2007,2007-01-01,"Ilimausaq, Kvanefjeld",Greenland Minerals and Energy Ltd.,2005/28,629.35
NAL B162,-44.836968,60.357752,2008,2008-04-08,Nalunaq,Crew Gold Corporation,2002/03,292.42
14CEGC-IF-001,-22.36531,71.16182,2014,2014-07-25,Inderfjord,Avannaa Resources,2012/01,177.0
QAQ 14-30,-51.679607,65.367947,2014,2014-07-01,Qeqertaasaq,NunaMinerals A/S,2007/51,351.0
QUS-09 DDH-31,-51.08621,64.81399,2009,2009-06-26,Qussuk - Swan North Zone,NunaMinerals A/S,2007/59,355.62
KRI D041,-45.838918,60.865126,2010,2010-01-01,"Ilimausaq, Kringlerne",Rimbal Pty Ltd.,2006/04,412.87
NMD019,-51.231767,66.484064,2002,2002-08-25,Sarfartoq,New Millennium Resources NL.,2001/05,639.72
KVA 132,-45.999823,60.96918,2008,2008-01-01,"Ilimausaq, Kvanefjeld",Greenland Minerals and Energy Ltd.,2005/28,577.15
CAS 004,-63.378526,80.235323,2011,2011-08-22,Cass Fjord - Main,Ironbark Zinc Limited,2007/33,265.0
NAL B125,-44.849744,60.357842,2007,2007-11-23,Nalunaq,Crew Gold Corporation,2002/03,610.65
NAL 05-114,-44.834194,60.353107,2005,2005-01-01,Nalunaq,Crew Gold Corporation,2002/03,281.0
KVA 127,-46.006175,60.966828,2008,2008-01-01,"Ilimausaq, Kvanefjeld",Greenland Minerals and Energy Ltd.,2005/28,545.55
KRI D044,-45.838781,60.864813,2010,2010-01-01,"Ilimausaq, Kringlerne",Rimbal Pty Ltd.,2006/04,417.36
MQ-13-029,-51.4752,65.444053,2013,2013-08-24,Target P-001 Imiak North,North American Nickel Inc.,2011/54,483.0
KVA 124,-46.00781,60.967887,2007,2007-01-01,"Ilimausaq, Kvanefjeld",Greenland Minerals and Energy Ltd.,2005/28,546.87
KVA 160,-45.999787,60.974549,2008,2008-01-01,"Ilimausaq, Kvanefjeld",Greenland Minerals and Energy Ltd.,2005/28,563.39
ISU 11-20,-49.751903,65.205761,2011,2011-09-30,Isua (Isukasia),London Mining Plc.,2009/16,1168.0
87054,-37.804543,65.609686,2005,2005-07-26,Ammassalik,Inco Technical Services Ltd.,2003/14,670.0
KVA GT003,-46.004472,60.973191,2009,2009-01-01,"Ilimausaq, Kvanefjeld",Greenland Minerals and Energy Ltd.,2005/28,555.63
NAL 05-138,-44.838883,60.350554,2005,2005-01-01,Nalunaq,Crew Gold Corporation,2002/03,312.0
CF10-264,-28.3083,83.085832,2010,2010-01-01,Citronen Fjord - Beach Zone South,Ironbark Zinc Limited,2007/02,53.0
ISU MS-11-02,-49.761531,65.205535,2011,2011-06-15,Isua (Isukasia),London Mining Plc.,2009/16,1129.0
QAQ 11-08,-51.67726,65.37557,2011,2011-06-14,Qeqertaasaq,NunaMinerals A/S,2007/51,459.37
KRI D026,-45.844072,60.867859,2010,2010-01-01,"Ilimausaq, Kringlerne",Rimbal Pty Ltd.,2006/04,361.81
MQ-13-033,-51.537506,65.281189,2013,2013-09-05,Target P-013,North American Nickel Inc.,2011/54,330.0
KVA 129,-46.003485,60.968253,2008,2008-01-01,"Ilimausaq, Kvanefjeld",Greenland Minerals and Energy Ltd.,2005/28,543.87
QAQ12-15,-52.113427,66.573813,2012,2012-01-01,White Mountain (Qaqortorssuaq),Hudson Resources Inc.,2002/06,485.24
NAL 05-131,-44.831965,60.352964,2005,2005-01-01,Nalunaq,Crew Gold Corporation,2002/03,237.0
MQ-17-154,-51.474354,65.437613,2017,2017-09-12,North of Structure IP,North American Nickel Inc.,2011/54,535.61
CF09-194,-28.297502,83.091775,2009,2009-01-01,Citronen Fjord - Beach Zone,Ironbark Zinc Limited,2007/02,17.23
QAQ13-10,-52.07432,66.584066,2013,2013-08-04,White Mountain (Qaqortorssuaq),Hudson Resources Inc.,2002/06,432.28
ISU 11-07,-49.754184,65.20543,2011,2011-06-29,Isua (Isukasia),London Mining Plc.,2009/16,1160.0
TIK 11-009,-49.778106,64.000115,2011,2011-09-08,Tikiusaaq,NunaMinerals A/S,2010/27,717.4
KVA 075,-45.996042,60.97408,2007,2007-01-01,"Ilimausaq, Kvanefjeld",Greenland Minerals and Energy Ltd.,2005/28,604.55
SAR 10-08,-51.335147,66.524614,2010,2010-05-16,Sarfartoq - ST1,Hudson Resources Inc.,2002/06,575.0
NAL B019,-44.847535,60.356949,2006,2006-01-01,Nalunaq,Crew Gold Corporation,2002/03,548.07
NAL 17-08,-44.835671,60.356876,2017,2017-01-01,Nalunaq,AEX Gold Inc.,2003/05,365.0
NAL 06-168,-44.848543,60.35953,2006,2006-01-01,Nalunaq,Crew Gold Corporation,2002/03,803.69
NAL 05-104,-44.834119,60.355246,2005,2005-01-01,Nalunaq,Crew Gold Corporation,2002/03,299.0
MQ-17-148,-51.558483,65.358018,2017,2017-08-13,Fossilik II P-058,North American Nickel Inc.,2011/54,580.29
ECP073A,-45.872342,60.866871,2007,2007-01-01,"Ilimausaq, Kringlerne",Rimbal Pty Ltd.,2006/04,11.15
NAL 05-148,-44.837435,60.353307,2005,2005-01-01,Nalunaq,Crew Gold Corporation,2002/03,356.0
SRK_016,-44.945741,61.19097,2011,2011-08-09,"Motzfeldt, Aries Prospect",Ram Resources,2010/46,1517.0
STQ 10-55,-51.082196,64.412446,2010,2010-07-02,Storø - Qingaaq,NunaMinerals A/S,2002/07,525.0
08-DS-21,-51.931967,66.418629,2008,2008-07-31,Sarfartoq,Hudson Resources Inc.,2006/03,1096.0
GL-07-06,-50.319949,63.010884,2007,2007-07-20,Aappaluttoq,True north Gems,2006/01,235.0
ZK1101,-22.6985,71.593,2012,2012-01-01,"Jameson Land, Wegener Halvø",Nordic Mining / Jiangxi Zhongrun Mining Co. Ltd joint venture,2007/03,72.0
TAN 08-07,-50.13827,65.09191,2008,2008-07-27,Isua (Tangent),NunaMinerals A/S,2005/25,737.0
STQ 06-31,-51.083147,64.413504,2006,2006-07-10,Storø - Qingaaq,NunaMinerals A/S,2002/07,501.44
GLA 07-51,-50.986105,71.112805,2007,2007-06-01,Black Angel - Glacier Zone,Angus & Ross Plc.,2005/05,584.0
SEQ-06,-51.555066,64.986605,2003,2003-09-03,Seqi,Crew Gold Corporation,2003/02,68.84
QUS-09 DDH-37,-51.09695,64.80846,2009,2009-07-01,Qussuk - Swan North Zone,NunaMinerals A/S,2007/59,300.31
08-DS-10,-51.484319,66.353177,2008,2008-06-05,Sarfartoq,Hudson Resources Inc.,2006/03,1150.0
08-DS-12,-51.484492,66.355159,2008,2008-06-08,Sarfartoq,Hudson Resources Inc.,2006/03,1150.0
KVA M013,-45.993253,60.972448,2009,2009-01-01,"Ilimausaq, Kvanefjeld",Greenland Minerals and Energy Ltd.,2005/28,641.85
KVA  S010,-45.908068,60.940735,2010,2010-01-01,"Ilimausaq, Sørensen",Greenland Minerals and Energy Ltd.,2005/28,360.0
CF08-170A,-28.147423,83.075152,2008,2008-01-01,Citronen Fjord - Beach Zone,Ironbark Zinc Limited,2007/02,177.11
MQ-16-113,-51.477309,65.445368,2016,2016-07-29,P-001,North American Nickel Inc.,2011/54,431.69
08-DS-24,-51.668647,66.358945,2008,2008-08-06,Sarfartoq,Hudson Resources Inc.,2006/03,
SBG 19,-24.0434,72.10249,2011,2011-05-30,Sortebjerg,Ironbark Zinc Limited,2011/28,245.0
KVA M004,-46.002212,60.973001,2009,2009-01-01,"Ilimausaq, Kvanefjeld",Greenland Minerals and Energy Ltd.,2005/28,595.0
MQ-13-011,-51.808246,65.066912,2013,2013-06-27,Target P-097,North American Nickel Inc.,2011/54,283.0
KSP-09-15,-44.91573,60.32314,2009,2009-06-10,Kirkespirdalen Delta,NunaMinerals A/S,2006/10,8.0
NAL 400-05,-44.843807,60.356261,2004,2004-01-01,Nalunaq,Crew Gold Corporation,2002/03,412.35
SKA 10-43,-31.72344,68.16483,2010,2010-08-05,Skaergaard,Platina Resources Ltd.,2007/01,85.81
CF10-282,-28.303344,83.084009,2010,2010-01-01,Citronen Fjord - Beach Zone South,Ironbark Zinc Limited,2007/02,55.19
CF10-243,-28.137688,83.074692,2010,2010-01-01,Citronen Fjord - Discovery Zone,Ironbark Zinc Limited,2007/02,207.37
LSH 07-03,-50.980774,71.101964,2007,2007-06-01,Black Angel - Beach,Angus & Ross Plc.,2005/05,509.0
NAL 17-02,-44.841453,60.349206,2017,2017-01-01,Nalunaq,AEX Gold Inc.,2003/05,228.0
STQ 06-30,-51.086454,64.413168,2006,2006-07-08,Storø - Qingaaq,NunaMinerals A/S,2002/07,553.46
QUS-08 DDH-04,-51.12085,64.6691,2008,2008-06-24,Qussuk - Plateau,NunaMinerals A/S,2007/59,694.0
KVA 151,-45.991348,60.979346,2008,2008-01-01,"Ilimausaq, Kvanefjeld",Greenland Minerals and Energy Ltd.,2005/28,640.84
ECP116,-45.870245,60.866696,2007,2007-01-01,"Ilimausaq, Kringlerne",Rimbal Pty Ltd.,2006/04,30.55
08-DS-17,-51.475382,66.335468,2008,2008-07-17,Sarfartoq,Hudson Resources Inc.,2006/03,1195.0
CF10-268,-28.293658,83.087933,2010,2010-01-01,Citronen Fjord - Beach Zone South,Ironbark Zinc Limited,2007/02,48.38
QAQ13-07,-52.074046,66.582221,2013,2013-08-01,White Mountain (Qaqortorssuaq),Hudson Resources Inc.,2002/06,391.32
MAL 05_23147,-24.268011,71.954919,2005,2005-06-15,Malmbjerg South Adit,International Molybdenum Plc.,2004/17,703.44
KVA M003,-46.004089,60.973364,2009,2009-01-01,"Ilimausaq, Kvanefjeld",Greenland Minerals and Energy Ltd.,2005/28,569.0
MAL 05_17111,-24.269712,71.958601,2005,2005-08-17,Malmbjerg Schuchert Adit,International Molybdenum Plc.,2004/17,719.33
CAS 009,-63.518843,80.239037,2011,2011-08-29,Cass Fjord - West Showing,Ironbark Zinc Limited,2007/33,330.0
CF09-187,-28.307695,83.0925,2009,2009-01-01,Citronen Fjord - Beach Zone,Ironbark Zinc Limited,2007/02,38.92
MQ-15-097,-51.197147,65.725202,2015,2015-08-23,P-290,North American Nickel Inc.,2011/54,624.0
GLA 06-06,-50.97509,71.112086,2006,2006-06-01,Black Angel - Glacier Zone,Angus & Ross Plc.,2005/05,572.0
MQ-14-047,-51.786958,65.620171,2014,2014-07-15,Pingo P-146,North American Nickel Inc.,2011/54,676.0
GL-07-09,-50.319829,63.010946,2007,2007-07-24,Aappaluttoq,True north Gems,2006/01,237.0
QUS-08 DDH-05,-51.11753,64.67415,2008,2008-06-26,Qussuk - Plateau,NunaMinerals A/S,2007/59,725.0
QUS-09 DDH-32,-51.08621,64.81399,2009,2009-06-27,Qussuk - Swan North Zone,NunaMinerals A/S,2007/59,355.62
SAR 12-04,-51.329605,66.525694,2012,2012-05-20,Sarfartoq - ST-1 north,Hudson Resources Inc.,2010/40,610.0
CF09-188,-28.313037,83.092387,2009,2009-01-01,Citronen Fjord - Beach Zone,Ironbark Zinc Limited,2007/02,36.82
CF09-191,-28.304867,83.091325,2009,2009-01-01,Citronen Fjord - Beach Zone,Ironbark Zinc Limited,2007/02,28.0
GL-07-27,-50.320244,63.010966,2007,2007-08-17,Aappaluttoq,True north Gems,2006/01,230.0
MQ-18-166,-51.492293,65.432128,2018,2018-07-08,Imiak Hill G-026,North American Nickel Inc.,2011/54,511.91
GL-07-05,-50.319949,63.010884,2007,2007-07-19,Aappaluttoq,True north Gems,2006/01,235.0
QAQ12-16,-52.111348,66.573537,2012,2012-01-01,White Mountain (Qaqortorssuaq),Hudson Resources Inc.,2002/06,455.96
KVA ST001,-45.957466,60.984702,2011,2011-01-01,"Ilimausaq, Steenstrupsfjeld",Greenland Minerals and Energy Ltd.,2010/02,636.0
SEQ-13,-51.55298,64.988628,2003,2003-08-30,Seqi,Crew Gold Corporation,2003/02,77.46
GL-08-61,-50.319541,63.011457,2008,2008-01-01,Aappaluttoq,True north Gems,2006/01,230.8
MQ-15-082,-52.03358,65.101761,2015,2015-07-20,P-053,North American Nickel Inc.,2011/54,375.0
GL-07-44,-50.320765,63.010628,2007,2007-09-01,Aappaluttoq,True north Gems,2006/01,234.0
NUN 16-01,-51.267001,71.100905,2016,2016-07-01,Nunngarut Prospect,Aurum Exploration Services,2010/45,675.92
KRI D045,-45.837512,60.864847,2010,2010-01-01,"Ilimausaq, Kringlerne",Rimbal Pty Ltd.,2006/04,420.15
KRI RC21,-45.846262,60.867809,2010,2010-01-01,"Ilimausaq, Kringlerne",Rimbal Pty Ltd.,2006/04,352.62
GL-08-68,-50.319479,63.010747,2008,2008-01-01,Aappaluttoq,True north Gems,2006/01,230.0
GLA 07-73,-50.986023,71.111819,2007,2007-06-01,Black Angel - Glacier Zone,Angus & Ross Plc.,2005/05,530.0
SAR 12-14,-51.187326,66.497894,2012,2012-06-05,Sarfartoq - ST-24,Hudson Resources Inc.,2010/40,516.0
NAL 300-08,-44.837684,60.355664,2004,2004-01-01,Nalunaq,Crew Gold Corporation,2002/03,305.39
SKA 11-57,-31.62504,68.18526,2011,2011-07-05,Skaergaard,Platina Resources Ltd.,2007/01,592.49
KRI D017,-45.847609,60.867226,2010,2010-01-01,"Ilimausaq, Kringlerne",Rimbal Pty Ltd.,2006/04,364.25
CF08-179,-28.30986,83.087396,2008,2008-01-01,Citronen Fjord - Beach Zone,Ironbark Zinc Limited,2007/02,48.92
SAR 10-17,-51.333345,66.52277,2010,2010-06-08,Sarfartoq - ST1,Hudson Resources Inc.,2002/06,643.0
HED 012,-68.78867,76.287742,2012,2012-01-01,Havik East,Red Rock Resources,2011/25,355.0
KVA 195,-46.008472,60.970584,2010,2010-01-01,"Ilimausaq, Kvanefjeld",Greenland Minerals and Energy Ltd.,2005/28,530.0
NAL 05-153,-44.848528,60.35953,2005,2005-01-01,Nalunaq,Crew Gold Corporation,2002/03,803.0
DDH0707,-45.8696,60.865991,2007,2007-01-01,"Ilimausaq, Kringlerne",Rimbal Pty Ltd.,2006/04,62.0
QOR-09-43,-45.17056,60.5787,2009,2009-08-01,Qoorormiut Delta,NunaMinerals A/S,2006/10,2.0
CF10-248,-28.233783,83.079435,2010,2010-01-01,Citronen Fjord - XX,Ironbark Zinc Limited,2007/02,80.67
GLA 06-21,-50.983753,71.111863,2006,2006-06-01,Black Angel - Glacier Zone,Angus & Ross Plc.,2005/05,543.0
KRI RC32,-45.835956,60.867335,2010,2010-01-01,"Ilimausaq, Kringlerne",Rimbal Pty Ltd.,2006/04,393.38
MAL 07-17289,-24.269657,71.958549,2007,2007-07-10,Malmbjerg,Quadra FNX Mining Ltd.,2004/17,719.3
NUN 16-03,-51.294552,71.105777,2016,2016-07-04,Nunngarut Prospect,Aurum Exploration Services,2010/45,820.26
NAL B024,-44.846552,60.357509,2006,2006-01-01,Nalunaq,Crew Gold Corporation,2002/03,546.63
MQ-16-130,-52.031023,65.100716,2016,2016-09-02,P-053,North American Nickel Inc.,2011/54,363.22
ISS 10,-47.438171,60.96347,2012,2012-05-04,Isortoq South,West Melville Metals Inc.,2009/15,74.26
MQ-14-039,-51.483757,65.43599,2014,2014-07-03,Imiak Hill,North American Nickel Inc.,2011/54,539.71
MYR 06-01,-51.059427,71.10383,2006,2006-06-01,Black Angel - Myers East,Angus & Ross Plc.,2005/05,515.0
CF08-150,-28.313502,83.08658,2008,2008-01-01,Citronen Fjord - Beach Zone,Ironbark Zinc Limited,2007/02,51.0
KVA 165,-45.98663,60.979379,2008,2008-01-01,"Ilimausaq, Kvanefjeld",Greenland Minerals and Energy Ltd.,2005/28,636.11
MQ-15-099,-51.342435,65.458067,2015,2015-08-25,P-042,North American Nickel Inc.,2011/54,614.0
MQ-16-132,-52.033118,65.100439,2016,2016-09-06,P-053,North American Nickel Inc.,2011/54,392.86
KRI RC44,-45.83649,60.865186,2010,2010-01-01,"Ilimausaq, Kringlerne",Rimbal Pty Ltd.,2006/04,419.26
CF10-213,-28.304563,83.098432,2010,2010-01-01,Citronen Fjord - Beach Zone,Ironbark Zinc Limited,2007/02,6.0
QUS-08 DDH-15,-51.12211,64.66908,2008,2008-08-24,Qussuk - Plateau,NunaMinerals A/S,2007/59,716.0
GR-05-01,-51.234959,66.656795,2005,2005-01-01,Uniiviit - Smile Lake,Metalex Ventures Ltd.,2004/04,
NAL B156,-44.847255,60.359036,2008,2008-02-18,Nalunaq,Crew Gold Corporation,2002/03,630.13
GL-07-01,-50.320011,63.010804,2007,2007-07-13,Aappaluttoq,True north Gems,2006/01,234.0
STQ 07-50,-51.092669,64.410636,2007,2007-08-03,Storø - Qingaaq,NunaMinerals A/S,2002/07,906.0
NAL B142,-44.849719,60.35731,2008,2008-01-16,Nalunaq,Crew Gold Corporation,2002/03,595.23
QAQ 11-02,-51.67455,65.37973,2011,2011-06-08,Qeqertaasaq,NunaMinerals A/S,2007/51,429.35
NAL B109,-44.844866,60.35955,2007,2007-01-01,Nalunaq,Crew Gold Corporation,2002/03,612.88
SAR 11-17,-51.331936,66.523356,2011,2011-06-01,Sarfartoq - ST-1,Hudson Resources Inc.,2010/40,655.68
NAL 05-126,-44.831766,60.354227,2005,2005-01-01,Nalunaq,Crew Gold Corporation,2002/03,244.0
CV-DIS-001,-52.92456,69.6429,2013,2013-08-21,Disko,Coastal Ventures,2013/09,864.0
MQ-14-040,-51.452938,65.437939,2014,2014-07-08,Spotty Hill,North American Nickel Inc.,2011/54,622.34
KVA 149,-45.994185,60.977281,2008,2008-01-01,"Ilimausaq, Kvanefjeld",Greenland Minerals and Energy Ltd.,2005/28,597.92
MQ-17-151,-51.558374,65.357467,2017,2017-09-06,Fossilik II P-058,North American Nickel Inc.,2011/54,569.7
ISS 14,-47.434894,60.964532,2012,2012-05-12,Isortoq South,West Melville Metals Inc.,2009/15,73.2
SAR 11-15,-51.283821,66.531472,2011,2011-05-28,Sarfartoq - ST 40 west,Hudson Resources Inc.,2010/40,674.5
ECP114,-45.870985,60.866601,2007,2007-01-01,"Ilimausaq, Kringlerne",Rimbal Pty Ltd.,2006/04,20.37
QAQ12-10,-52.109151,66.572863,2012,2012-01-01,White Mountain (Qaqortorssuaq),Hudson Resources Inc.,2002/06,430.67
NAL 05-156,-44.834019,60.352091,2006,2006-01-01,Nalunaq,Crew Gold Corporation,2002/03,273.0
NAL 01-088,-44.838297,60.35307,2001,2001-07-25,Nalunaq,Crew Develoment Corporation,04/97,368.58
GR-05-11,-51.234002,66.658412,2005,2005-01-01,Uniiviit - Smile Lake,Metalex Ventures Ltd.,2004/04,
MQ-14-043,-51.730802,65.647629,2014,2014-07-11,Pingo P-157,North American Nickel Inc.,2011/54,560.0
